id,obiskali,zelijo
11789,710,401
11144,114,400
8533,51,402
1456,457,408
34140,89,402
31978,184,405
31661,220,402
24997,159,403
27961,68,402
20281,242,402
19792,77,402
19715,82,404
15171,451,401
14538,77,401
10099,158,404
4808,56,403
5175,35,400
4604,167,400
3806,152,401
3083,117,401
993,217,402
34406,74,399
32613,70,402
32124,193,398
31542,103,399
30987,54,403
30124,87,400
26577,41,403
24528,64,404
24488,125,400
24453,642,399
19320,101,399
2407,375,405
10772,163,399
9627,468,402
8663,244,400
4829,60,400
610,298,398
34541,63,402
28880,265,398
26440,83,399
25864,72,399
25317,82,400
24031,536,397
21256,52,399
20853,179,399
2133,626,401
15129,477,401
14965,162,402
10601,140,400
9178,248,400
8551,58,397
8327,65,400
6617,67,398
6157,45,399
2922,162,399
1208,412,401
37956,152,396
35875,88,398
31089,63,399
30647,25,398
28976,100,399
28268,60,399
28554,156,401
28016,115,398
25752,132,401
23386,108,400
19934,44,399
18550,38,397
14289,682,396
13925,101,398
8055,115,398
5380,152,397
3991,849,399
2697,87,398
30946,76,399
27342,89,400
24686,665,397
24273,114,398
20915,143,399
13971,121,398
12021,704,395
11990,57,401
12430,428,397
8383,421,397
8546,114,396
11275,117,397
6431,1430,396
2187,561,395
31212,147,397
27002,290,400
23913,103,395
22504,74,395
21888,59,398
21413,712,393
16567,78,396
16505,250,395
13102,179,395
13493,86,396
9279,533,396
316,29,396
5477,89,397
7105,124,395
4322,55,396
6211,57,395
5074,4562,397
2058,206,396
1615,21,396
1118,222,397
31770,143,401
30868,44,397
26214,64,396
20116,86,394
20005,481,396
16091,62,394
16193,261,395
12723,253,396
11687,358,394
10688,374,395
8822,366,396
8241,303,399
8079,78,395
4647,119,395
4455,384,396
647,237,397
36447,576,398
35984,176,393
33986,154,395
29220,192,400
26647,121,395
21027,247,394
21101,215,393
20876,57,395
20489,19,393
16223,173,398
10567,86,395
6745,249,392
9679,447,395
6602,312,395
4422,19,393
4184,28,394
4013,91,393
2492,56,393
29539,59,394
28788,44,393
28250,48,392
26804,506,397
26807,133,393
25746,58,395
22934,642,391
22490,55,395
14284,234,394
18562,447,395
18358,120,392
13435,221,393
16374,158,391
10900,134,392
3925,283,396
2324,45,393
5116,1403,395
36524,66,394
32493,76,395
27487,445,392
26848,30,393
20867,237,394
21152,41,390
19013,32,393
19394,115,393
14173,68,394
15122,322,393
14614,88,394
14629,406,390
10252,54,391
9668,134,394
6854,548,390
4326,240,390
3373,31,391
35074,148,391
30642,57,391
25483,33,389
24725,506,390
20512,111,389
19909,37,390
19016,44,391
18808,286,390
18456,67,390
16441,115,391
15765,94,391
15526,355,390
15412,59,390
12585,47,393
8693,99,393
1499,897,392
4265,120,390
137,368,390
949,101,392
466,93,391
36097,87,394
35321,203,391
29384,146,390
28511,0,2
26407,92,392
21454,327,390
8827,855,387
12121,505,389
11705,122,392
11212,45,389
6688,167,390
9418,12,391
3176,315,392
2785,462,390
1704,53,390
1329,148,391
35069,143,389
34155,101,387
31331,96,389
31135,324,390
26918,370,390
26376,142,389
23978,124,388
24095,85,389
21850,237,389
20784,131,390
14491,200,389
8887,142,390
9034,36,389
8210,159,389
7686,370,388
4734,244,387
4379,58,389
34250,118,388
34332,133,388
33523,113,387
32876,93,389
29125,69,389
26555,104,388
23847,181,387
21231,991,389
21748,133,387
18203,389,387
14830,78,388
10467,116,388
5494,153,388
4817,583,386
4578,97,389
3105,116,387
3104,105,386
2261,246,388
2315,101,390
2052,138,390
226,120,386
33527,284,387
29776,166,390
28454,78,390
23113,115,386
22834,32,387
21835,168,385
19728,44,385
10648,106,387
11642,73,388
13367,334,387
9605,384,387
10453,451,386
9199,88,385
4686,202,387
2001,1280,386
587,277,387
513,60,386
31137,171,392
30986,85,388
26194,272,383
25550,129,386
22222,266,386
21581,34,389
20540,367,387
19596,326,388
13599,100,384
13523,232,386
11104,378,386
12269,171,389
11787,66,385
9903,67,387
5856,95,385
5413,533,386
8572,276,384
1882,778,384
35318,171,388
33745,64,383
33049,81,384
26296,27,384
24131,54,385
14987,64,385
7994,158,385
13240,498,386
11006,417,383
4935,26,383
11109,389,384
4242,159,386
3810,196,384
3774,366,385
3093,298,383
658,585,384
1415,50,383
775,342,386
35328,206,385
30171,78,383
26675,68,383
25942,295,384
25094,82,384
24941,168,383
22736,272,382
17892,148,385
17571,190,385
17209,246,387
16033,321,383
14546,48,383
10380,67,382
6716,89,386
5523,76,383
5525,183,386
8725,464,382
2246,2494,383
35210,88,383
28665,48,385
29692,165,384
24874,42,382
23959,343,385
23947,140,382
20607,58,383
1818,76,384
16096,201,382
15930,80,383
15483,129,381
14111,147,381
12549,565,385
11653,632,382
11609,409,385
7166,485,381
4000,125,382
2061,119,384
907,173,382
33359,69,382
30936,195,380
28688,294,381
26418,58,381
24547,39,381
20755,46,380
20584,879,382
16887,107,381
16354,121,382
15814,170,380
10301,175,381
4583,109,380
4614,32,381
2903,61,379
36877,73,384
35654,132,380
25393,57,382
19745,53,380
21094,94,380
16205,339,384
15197,453,383
12058,502,381
11861,388,382
12460,105,379
8353,150,380
8020,1787,380
5090,64,381
2280,286,379
1514,116,382
27654,142,383
26510,272,382
22857,58,379
23149,364,383
21364,36,380
20417,176,379
17781,20,380
15542,129,378
12813,627,379
12185,91,380
10290,192,383
7762,64,379
4471,123,378
4738,145,378
4672,86,381
2796,112,379
1399,35,379
1155,119,381
35022,158,383
34405,116,380
32176,123,382
24123,112,379
28918,95,384
27135,13,379
25532,38,378
21367,93,379
19068,98,378
18879,50,380
16666,148,377
15447,40,378
13671,78,377
11053,181,380
7355,361,377
3442,213,382
3228,79,378
1801,95,383
2018,251,380
29165,178,384
29083,136,379
27404,149,377
23638,113,379
20410,119,380
20788,307,376
20158,212,378
18003,141,381
16103,75,379
1589,706,377
12487,14,376
11995,19,378
11974,153,378
11690,160,377
11102,271,377
10052,645,378
8983,75,376
8792,120,378
688,422,378
2452,496,376
34279,385,379
37564,94,379
34127,179,378
31722,42,381
28669,115,379
25936,83,376
25651,446,377
20670,212,377
20324,45,377
18560,51,382
16482,149,375
15030,390,377
13911,97,380
11120,339,375
9664,150,380
269,666,375
5562,93,377
9333,55,375
5109,1009,376
7540,457,375
4603,403,378
1621,19,379
34385,133,377
32984,120,377
31099,49,376
26368,126,378
20252,132,377
20614,45,376
17743,66,378
17546,219,378
17421,215,377
13617,118,374
12937,604,375
9847,151,377
4723,44,376
1960,48,375
1987,44,376
1422,188,376
225,201,382
35477,94,375
32185,89,375
29247,89,378
27499,100,375
25577,452,376
24572,184,373
23048,146,375
19973,115,374
18674,329,374
7822,205,373
17101,60,374
18092,235,374
12540,210,377
12897,56,373
12774,14,374
10539,134,377
9029,243,373
8582,251,375
11589,169,375
4481,43,374
147,161,375
912,215,377
34511,175,374
33692,113,377
33214,281,376
29020,105,374
27691,153,374
27375,235,374
27340,411,377
25518,19,374
19774,389,378
19147,121,374
17584,168,373
16692,40,373
5158,34,373
16933,154,373
16403,60,375
15912,200,377
13426,108,373
12998,206,374
8761,13,373
6839,630,372
8308,104,372
5138,134,375
5898,94,374
3799,272,375
3948,1259,374
3266,51,375
2662,82,376
4939,204,374
1765,122,375
1150,136,373
1390,112,375
34742,45,375
32850,276,374
20068,118,375
17747,217,376
19331,30,371
13476,61,374
12981,98,373
11567,49,371
7719,21,372
3060,43,372
2629,162,371
361,152,371
31495,33,372
34784,99,372
32326,62,374
27451,281,372
24722,73,374
22444,150,371
21498,267,373
20545,1485,371
20075,38,370
13637,96,371
12310,50,370
10260,276,370
9476,172,371
9119,613,373
12146,83,372
11143,26,370
3077,292,371
2529,42,370
1997,61,372
1067,108,372
34373,83,371
33826,110,372
33555,124,372
31234,81,373
31136,31,374
28564,33,371
27403,54,372
26431,114,371
22989,218,370
23645,85,370
18457,102,373
17604,126,370
15989,42,372
11368,97,371
11429,65,370
9636,42,373
12413,152,370
9335,64,371
5350,194,371
4765,86,372
3896,79,369
3182,558,372
2177,444,372
2147,644,373
1239,87,371
29093,83,370
24692,56,370
23369,175,374
23240,81,369
19613,137,368
17763,195,370
15161,550,371
12492,92,371
8787,243,369
6462,59,371
4360,436,368
3256,174,368
144,65,370
521,166,373
36434,81,372
35046,73,369
31109,119,371
26761,64,367
28100,232,372
26701,29,372
23543,665,371
20523,45,369
15750,202,370
15749,47,367
12517,190,368
12250,129,368
10463,635,367
9846,506,367
8541,67,369
5566,11,367
7426,76,368
6350,114,369
3449,17,369
3008,232,368
5051,87,369
4961,287,369
1734,136,367
32959,72,367
31440,127,366
27607,129,369
25421,124,367
20119,126,366
20872,57,368
5805,64,367
16008,236,367
11207,333,366
10911,121,368
10658,219,368
8798,174,366
8472,106,367
3524,197,366
4970,122,368
31537,218,369
29445,62,366
23313,61,367
22200,82,369
21216,63,365
18516,123,366
17735,59,369
18424,74,366
15657,45,369
2069,21,365
14744,57,365
14043,288,364
8209,460,367
12566,307,370
12124,200,367
12037,156,367
11468,84,366
11326,260,366
10517,742,366
10096,198,365
9390,275,366
8845,503,369
6869,32,367
7633,47,368
5832,281,368
5680,356,366
5181,29,367
4771,21,365
7458,52,369
2671,80,367
1197,52,366
34015,80,368
32430,62,365
31219,197,369
31019,61,366
30558,72,367
29123,36,368
25188,32,367
21580,169,365
21417,102,369
21178,21,365
20514,830,364
14872,97,365
17806,14,365
17786,184,366
16258,110,366
15904,78,367
6861,62,367
10932,172,365
13001,64,366
9177,219,369
5577,47,366
7356,95,366
4368,43,368
4949,296,366
2632,117,367
35633,131,368
32261,133,366
27927,34,364
22477,218,366
21842,90,367
19005,323,364
18476,89,364
17933,33,363
18588,103,364
16402,225,363
14805,100,364
10084,239,365
9417,421,367
5399,273,364
5713,251,366
1909,96,364
31298,266,365
29749,67,365
29423,70,367
27083,90,363
26522,388,366
24942,195,364
22040,86,366
20779,68,365
20165,80,362
19856,296,363
19207,187,365
15848,362,362
10457,124,364
14755,93,365
12213,60,369
10734,66,364
10100,393,363
8114,166,362
4557,100,365
2351,189,364
2273,947,362
227,36,363
2228,871,362
1932,169,362
1849,368,366
1015,520,364
1344,83,363
1017,126,363
34255,192,361
33889,73,361
33100,56,366
30973,55,376
27180,137,364
26295,162,364
25299,96,365
24350,71,362
11395,66,362
17301,25,367
15708,41,365
16766,72,363
14304,166,363
13559,203,364
13302,31,361
11710,506,365
8364,113,364
6106,46,363
4955,102,363
4855,153,364
3165,897,364
2431,106,361
32671,40,362
29533,369,360
28436,225,362
24582,31,362
22704,699,362
22887,40,362
22485,64,360
19984,41,360
21472,216,360
19612,150,362
16457,38,361
14870,19,361
11992,175,361
11662,438,365
7587,161,361
4507,277,361
4411,83,362
236,978,360
204,37,362
3085,410,363
2078,87,360
439,337,362
1157,90,363
31969,76,359
26083,94,360
20399,52,360
23985,152,359
17615,77,359
14776,124,360
13010,49,362
12239,118,363
10434,270,360
9347,19,360
498,144,360
3168,157,360
1994,22,360
882,161,362
33963,108,362
33671,356,361
31940,36,363
31319,52,360
31601,228,360
31179,108,361
30199,78,359
29169,400,359
23781,90,362
22132,66,360
21839,43,364
17940,92,360
1547,61,359
16063,89,360
9467,92,362
10708,20,360
8566,230,360
6635,72,361
9144,74,361
7870,259,363
2284,144,359
2422,82,361
2031,221,360
2049,68,359
33693,56,360
31310,116,360
30431,27,360
29161,135,357
29160,40,358
26599,44,361
25785,141,359
19680,115,357
19454,89,361
18371,407,360
10481,135,359
8872,99,360
2554,143,360
4533,106,361
3062,69,358
612,141,357
1483,591,364
33223,299,364
27048,321,358
19492,220,356
14921,104,357
12630,77,356
12378,168,357
12367,331,358
10759,151,359
10568,144,358
8911,164,357
4820,77,358
8408,322,357
2332,118,360
2524,324,357
1877,177,358
1287,360,360
1060,151,358
38453,97,355
36288,102,359
34992,93,359
33376,105,365
29838,216,354
28317,132,356
27767,105,357
27531,462,357
26405,177,360
25115,242,356
24818,87,358
24441,56,356
23572,208,356
22956,157,355
20516,83,356
17478,40,357
17375,134,358
14739,116,356
9872,206,361
8968,1388,356
8228,939,355
11259,221,358
2159,174,357
4788,77,357
4307,131,357
308,84,356
34943,68,358
38484,36,356
34112,132,363
33348,55,356
32315,49,357
30236,231,357
26655,17,355
25860,122,356
22424,65,356
21049,255,355
14801,22,355
11684,26,356
6548,354,355
4816,515,355
4636,84,357
3621,49,356
2973,190,354
1999,38,356
1764,94,355
1747,386,355
27214,55,354
33147,70,353
32243,164,354
27800,442,354
26213,140,354
27229,185,354
21711,51,353
21817,118,354
17901,408,354
16562,507,355
3031,1199,356
1996,19,354
34998,104,359
34532,134,356
34031,120,352
34195,285,353
31256,62,354
29065,84,356
21363,60,353
21272,193,352
19907,188,355
19785,181,353
17351,318,353
15109,340,354
14370,38,353
5838,126,352
13395,92,353
3811,70,353
6900,138,353
7774,158,354
3895,64,354
2366,1688,354
36118,225,354
32510,161,353
30577,62,352
27186,162,355
26220,88,351
23431,31,354
19575,72,352
16251,494,351
15352,65,352
14519,76,352
12327,280,357
12151,125,351
10285,995,352
11858,49,356
10683,151,355
9865,164,353
2157,281,355
4585,65,351
3897,433,355
3052,37,352
1538,260,356
37017,204,356
28051,191,355
29671,142,352
28440,155,354
26021,46,352
23190,100,352
23050,42,351
17099,440,352
15452,113,351
7532,37,350
14701,233,351
8403,138,352
11268,46,351
7767,51,353
5375,129,356
9331,605,354
817,463,352
4095,122,350
2716,34,351
2153,72,351
922,296,350
989,374,354
22285,73,352
30155,67,353
27256,97,353
28156,92,353
27653,139,350
27028,89,350
26909,115,358
26399,164,349
14880,63,350
24784,80,350
24343,47,349
21028,277,351
18891,267,353
18187,35,351
8969,29,349
8004,113,349
13292,345,349
12202,28,349
10820,96,349
10544,86,350
5194,69,349
4727,238,350
1834,141,350
4965,205,351
782,113,350
628,33,350
35015,114,350
34372,128,351
33867,128,350
23902,1178,350
24351,124,350
20511,103,349
18361,267,353
6981,136,350
9938,124,349
12381,131,349
12306,476,348
8686,70,349
8170,218,349
4258,136,348
2917,30,349
192,58,349
33367,108,352
32442,103,349
31654,65,349
30598,136,350
27761,211,347
25618,143,348
24406,36,353
23910,79,347
9879,87,350
19304,118,350
19312,48,348
17911,1067,349
17966,379,347
13440,219,348
15360,387,349
13263,322,349
8664,45,350
8696,169,349
8635,138,350
6351,86,350
3135,216,348
1493,353,347
152,38,350
39137,22,348
34243,127,349
30980,30,346
30367,66,349
23974,97,347
23671,87,348
22591,71,349
22264,189,346
21590,70,348
19834,121,347
19346,99,346
18697,211,346
16270,71,349
15390,64,347
13384,23,350
12924,25,349
10475,175,346
8433,876,352
5770,832,347
1946,228,349
35351,111,348
30179,53,347
29556,243,349
25007,76,348
23567,150,346
23027,90,348
21499,123,346
20446,55,349
19221,51,348
17867,304,346
366,82,347
16953,80,345
15019,90,348
5534,573,344
12313,5,348
11691,83,345
11709,58,346
6894,69,346
5538,43,346
2567,131,344
34567,79,345
31671,125,348
29521,82,344
29228,160,349
25241,50,346
23442,30,344
15473,165,346
12477,109,346
12004,167,345
7434,300,345
7757,109,345
3649,69,347
3057,44,345
2955,336,345
2934,66,344
668,126,346
32391,59,346
31416,136,346
38148,28,351
29877,66,345
23193,132,344
21095,183,344
19112,27,345
16931,78,345
15883,836,347
13204,89,348
10242,256,344
9876,44,346
11380,120,343
6361,172,343
5645,82,343
4588,99,345
4673,745,344
6433,176,343
3903,24,345
358,134,346
34738,72,347
34682,102,345
40984,47,343
21602,86,343
26074,55,345
24159,174,343
19003,86,346
19746,34,342
17538,67,342
17332,569,342
16730,45,342
9510,58,343
12253,240,342
7899,86,343
7642,25,344
5588,114,344
4746,266,344
6249,73,345
2619,91,344
881,62,344
32321,33,343
30733,86,346
29406,335,345
25506,37,343
23544,109,341
21644,248,342
20250,147,343
19425,86,341
18443,80,344
12271,422,343
17181,480,342
14585,60,342
13123,74,341
12733,133,341
11554,208,343
8286,48,342
5867,61,342
4638,56,344
2543,178,344
2349,382,345
1646,297,343
652,231,342
34865,180,340
28546,78,342
27202,84,341
25334,275,341
25028,43,342
19371,47,343
18746,25,343
15591,83,340
14892,294,342
14239,84,341
14224,258,342
13113,102,342
13027,94,342
10382,39,340
10574,399,340
12504,318,340
8201,297,341
5767,128,340
4846,768,340
609,28,341
5206,15,341
35653,429,339
35335,69,343
34326,682,341
31389,122,343
31164,134,340
27680,30,340
8676,66,340
13723,89,339
5893,224,342
7738,290,340
5551,109,340
8133,1613,341
11089,96,339
5728,86,342
5443,271,341
6582,377,340
4308,489,341
33586,88,345
33210,61,341
29719,46,341
27504,67,342
26684,31,340
26155,49,338
25539,105,345
20095,79,338
19397,239,340
19214,164,339
18466,97,340
12447,77,340
11914,261,340
11615,71,340
10243,173,341
8718,70,340
9887,123,340
1165,113,340
34510,63,341
35281,96,340
27491,32,337
31054,52,338
27281,61,338
26345,170,339
26382,121,339
26169,72,340
25503,90,339
24502,109,338
24107,43,339
22846,114,340
24987,18,338
11043,65,340
16228,237,338
18127,110,339
16342,28,340
15110,701,338
9506,271,337
11313,133,340
13168,185,339
7067,122,340
6691,562,337
4599,100,338
3832,162,338
3821,37,339
2257,186,340
39664,71,344
33342,256,338
30142,112,338
29941,91,341
27745,97,339
25210,258,340
23499,118,336
20126,108,337
18010,57,340
18620,145,338
17436,49,340
17175,9,338
16954,56,338
15115,17,337
16943,82,337
12953,33,339
12187,216,337
10917,22,337
6808,88,336
806,29,339
2369,1566,337
3686,113,337
5133,315,336
1555,129,339
34954,148,337
33872,111,336
30836,39,337
28773,47,338
27429,49,335
24426,73,342
22286,116,337
21682,96,335
10486,22,336
17666,235,336
12867,160,337
9174,341,339
5658,194,337
7453,44,336
9663,228,337
1836,101,336
3723,60,337
2207,414,337
1814,41,338
672,325,336
34515,123,335
27570,116,336
33086,61,335
32264,113,337
28625,60,334
24757,166,337
24267,113,335
20203,639,334
18976,73,336
14454,203,335
13492,92,337
9617,132,335
5512,74,335
7007,156,334
6599,100,335
5203,127,336
5100,121,334
187,73,337
33192,96,340
31132,175,337
28314,87,334
28168,101,334
27445,112,334
19749,110,335
14580,29,334
11421,231,335
9353,424,335
8094,130,336
5901,43,334
6240,41,333
3110,534,333
3106,178,336
2352,640,333
239,141,337
35134,66,334
34114,177,334
33363,56,334
20579,49,332
20594,54,334
21113,100,332
21100,69,341
16602,56,332
15751,91,335
14501,207,333
12748,415,336
4629,163,333
2940,385,333
365,33,332
1802,48,335
1358,307,332
267,43,334
33914,113,335
33882,123,331
29809,87,336
29473,51,332
28850,113,332
25793,384,331
25474,110,333
25308,35,332
24673,34,331
24000,176,333
23900,28,333
23590,123,333
21372,90,333
19972,246,331
17817,105,333
16357,240,331
15668,148,331
14971,18,333
766,257,333
12626,510,337
11641,320,331
5704,262,331
5537,211,332
5331,231,334
4417,552,333
1787,20,331
33134,26,331
27370,107,332
27221,37,333
27057,111,335
27031,19,332
25141,89,330
24449,64,331
24264,30,331
20921,81,330
19708,272,333
4459,20,330
16568,74,331
14075,65,330
12436,296,332
12053,336,331
10014,180,331
2161,814,330
5446,53,330
4806,320,330
4427,77,331
4885,850,332
35450,76,333
26359,74,333
32559,89,330
32354,284,332
30864,187,330
27534,94,332
26886,22,331
21943,138,331
21608,38,330
21356,117,330
18979,232,331
16902,72,330
16742,65,331
15003,533,331
10079,101,332
9637,46,330
4502,461,330
6936,94,329
9915,512,329
3319,108,329
6099,243,329
4256,31,331
3500,121,329
577,249,331
299,183,331
37479,37,334
34470,97,330
31660,83,331
29758,110,331
27807,368,329
24660,106,331
21623,89,331
12581,93,336
14209,145,330
10303,51,331
10866,116,335
13065,308,333
9321,63,329
11860,49,328
8655,512,328
8077,72,330
8365,162,328
5391,83,329
4715,59,330
5333,56,329
3476,100,333
2313,418,330
4522,74,328
3177,91,328
1904,252,331
1749,77,329
35067,165,335
32367,126,329
26565,37,328
24590,54,329
23512,270,330
20635,116,330
20983,112,331
19744,63,328
19438,49,328
17461,109,330
16993,140,328
15974,176,327
14791,23,330
13539,52,327
12030,498,332
8678,52,329
11129,199,328
3812,262,329
4276,352,329
3437,225,329
3245,265,329
2859,231,331
5120,132,330
37019,71,332
38486,80,328
32006,115,330
30631,491,331
28728,42,329
26821,806,328
26491,266,328
21683,151,327
23792,94,328
20477,49,328
21913,42,328
21533,397,328
17501,48,327
15763,152,328
12423,30,328
11546,639,328
11441,26,327
10877,163,329
9700,60,327
10027,316,327
2627,288,327
2500,380,326
35796,99,330
35841,97,330
34563,157,328
26887,239,326
26226,37,325
25895,86,331
25583,43,326
21169,49,327
20398,18,326
18169,129,327
15236,96,326
14940,98,325
14197,110,327
7678,645,327
13361,308,326
11980,101,326
8535,74,325
8205,197,326
7354,133,328
214,144,328
8058,198,328
3048,425,328
1817,322,326
35267,71,326
33852,94,325
31138,87,326
30778,232,325
29917,90,325
28491,345,324
28415,35,325
25558,118,325
24899,88,326
24432,83,325
24297,51,325
23867,584,328
20866,38,328
22940,23,328
19111,57,326
2312,112,325
14508,341,327
12747,230,327
7905,187,324
7559,57,328
4462,614,326
4390,20,325
3801,51,326
484,77,326
347,288,325
36678,452,327
32476,85,323
30205,249,325
29545,113,328
26926,68,324
26714,161,325
26192,24,324
24214,764,327
21763,30,327
19300,50,327
19200,66,325
17465,26,325
15630,76,325
15643,261,324
695,140,323
5472,147,324
6101,246,326
8460,134,324
4606,54,323
3767,348,324
2472,129,324
2437,61,325
26639,220,324
27696,144,326
24518,38,323
24127,42,322
22840,71,324
8625,119,324
5917,94,325
15193,479,326
13849,181,324
13218,183,324
12014,178,326
10730,64,323
8466,388,323
6222,503,323
2205,199,322
1832,332,323
1772,312,324
1578,50,323
825,111,324
698,602,323
694,217,323
35629,226,325
35055,135,324
34773,87,323
34783,186,326
28331,95,325
31032,122,323
29079,116,321
27243,54,322
24564,224,322
24035,53,323
23663,127,322
12539,265,322
18243,471,322
13904,171,322
12296,360,322
9904,80,322
9625,65,323
10744,201,323
3326,20,322
4544,173,323
3283,122,323
2563,145,322
2334,75,324
2156,100,322
2047,34,321
1593,53,322
781,325,322
34410,115,319
33647,217,323
32902,88,324
32600,171,322
22087,137,320
31651,40,322
29822,110,323
25369,37,320
24576,263,321
23118,67,324
23347,69,322
23177,110,325
22626,117,320
21215,947,322
20434,42,324
20413,515,320
18914,38,320
17800,89,325
16779,224,321
17620,54,324
13964,448,324
13793,77,321
13532,386,321
12479,126,320
10975,172,320
5208,262,321
2636,214,322
4068,305,320
3726,82,320
6852,751,321
2817,265,321
1972,596,320
1920,204,321
1128,274,321
34800,57,323
28468,39,321
31851,201,322
30944,55,321
30172,336,323
38422,190,321
26085,61,323
25398,69,321
24437,46,320
21601,549,321
21483,180,323
18602,464,321
10575,139,320
17219,56,322
16500,91,321
16499,80,322
9073,96,323
12120,62,323
11038,103,319
9950,57,319
1679,217,323
2218,49,321
5725,313,322
3964,212,319
3880,60,319
3531,41,320
1978,141,319
33746,117,320
33007,90,320
30928,67,320
28634,155,320
25708,654,322
22971,56,319
22807,163,320
21616,50,321
19590,98,319
19351,161,320
18584,83,320
17207,216,318
16720,85,320
15638,53,321
11544,65,320
10943,105,319
9821,124,322
9389,112,323
9031,207,318
8544,86,319
11011,396,321
4619,63,319
2887,505,319
5129,137,320
4976,204,322
34871,104,321
31795,137,321
30433,580,320
29285,88,320
26459,273,320
25790,36,317
24940,130,318
23465,130,319
22894,787,319
21330,22,318
20292,102,319
14890,70,319
9608,243,318
11778,124,322
11781,52,318
321,116,320
7661,56,320
1681,74,318
4824,122,320
6977,539,318
4096,191,319
2911,182,320
2266,150,319
1610,46,318
29737,159,316
28248,104,318
27541,45,319
25909,32,320
25335,419,317
23557,94,317
19491,136,317
19083,205,318
17237,686,317
7928,64,318
10263,273,316
12344,408,318
8919,96,319
4956,113,317
3616,190,318
3429,51,317
1914,14,317
531,218,316
726,57,317
493,96,317
37204,37,321
35092,78,321
32851,85,317
29287,62,320
27199,72,320
26448,53,316
25635,34,315
25461,115,316
23012,353,317
22810,261,317
21475,161,315
19571,231,315
17559,29,316
15824,35,317
14942,189,316
12865,201,316
12449,168,315
11188,70,318
8272,246,317
6111,77,316
8569,420,316
2347,493,316
4684,101,315
3711,25,317
3111,85,317
2634,47,317
40155,116,323
23352,243,317
32502,91,316
29357,302,317
29329,25,317
28833,139,313
28359,121,318
27219,15,314
24595,472,314
24514,97,315
24423,75,316
20500,30,315
21267,587,318
20320,23,315
19718,200,316
18735,97,315
17983,49,315
16983,96,314
17065,237,315
14959,131,315
8239,224,316
13327,536,314
12122,155,314
11991,90,317
12129,46,314
9622,14,316
2060,32,317
2282,135,314
1492,58,315
1406,190,316
37809,93,316
39668,37,323
36036,99,318
38528,86,318
26735,23,315
28824,273,317
25562,91,314
24707,52,313
24627,95,314
23805,33,313
22167,1576,315
21990,72,313
19132,178,314
18795,139,313
18676,264,316
8641,185,315
15916,496,313
11534,25,315
5760,22,313
6650,114,314
6547,177,316
4548,120,314
6400,30,314
7403,73,315
4582,71,316
2620,180,315
2357,358,315
35062,89,315
33619,82,317
31080,69,313
30843,11,315
29158,85,316
26625,27,312
26846,65,314
26603,83,314
24986,62,312
24428,127,315
21954,77,315
21374,128,312
20786,189,314
20329,245,313
19519,255,312
17897,49,314
17244,67,313
16772,448,316
13091,7,315
12455,55,313
10261,145,320
9502,42,313
7777,152,314
5647,38,313
1908,218,313
4160,231,313
3485,26,314
4996,247,316
264,84,313
39340,34,319
34365,78,317
33093,76,312
31977,42,313
30548,561,313
29856,29,312
23780,70,314
27204,481,310
26935,114,316
26817,69,312
24655,139,311
24679,51,312
21708,130,313
21492,57,315
18963,276,315
18581,276,312
10755,238,311
12798,263,312
9274,67,314
7588,317,312
7070,85,312
1811,83,311
5142,156,312
1379,40,314
1689,185,313
982,51,312
749,485,313
32343,71,311
31907,92,314
31299,84,312
27880,177,313
27236,238,310
25807,40,310
25432,25,312
24624,74,311
20081,90,313
17726,266,311
17362,59,310
12469,263,310
15616,102,310
15469,147,311
12070,105,310
14421,169,311
12418,17,311
11850,83,313
11622,286,311
9619,171,311
4387,36,312
5046,190,313
2322,197,311
777,256,310
28917,63,312
28909,454,310
26869,455,309
24187,15,310
24791,130,311
22083,60,311
9237,64,310
20883,103,309
15752,392,312
15137,107,312
11799,39,309
9763,202,311
12421,56,312
5804,41,310
4245,25,312
2599,293,309
5118,275,311
35215,58,310
29706,86,309
28229,247,307
24464,78,308
22415,34,310
17233,851,309
2022,22,310
12925,24,310
14437,98,309
14133,215,312
12728,70,311
10725,53,310
7545,171,311
2106,17,309
10414,23,310
5664,84,309
4655,131,307
4595,90,309
5085,209,311
2169,42,308
1773,58,308
36342,144,311
34434,298,308
32865,125,312
31602,165,308
31272,52,311
29817,108,307
29437,656,312
29201,433,309
24487,34,307
23692,133,309
14473,83,307
21298,273,310
20597,77,309
19205,48,308
18376,47,307
16645,497,309
15282,76,310
15072,56,308
14460,69,307
14407,88,309
13618,30,308
12357,209,308
11549,44,309
8540,673,309
1611,36,308
4281,287,309
4044,628,310
2477,477,307
1144,132,310
37324,63,310
35842,75,314
34904,161,311
33299,93,310
40475,145,308
29789,57,307
29162,37,309
28812,101,310
28642,29,307
27724,105,306
26225,166,307
24636,289,307
24069,70,307
24010,594,308
22673,130,306
19241,95,307
21407,62,307
21052,40,307
20862,112,307
19037,350,307
278,133,307
12241,85,310
11891,91,310
10933,124,307
12983,38,306
9421,152,310
5927,63,307
4801,151,307
4598,60,306
39752,45,311
34906,173,310
33088,121,306
29071,542,307
28257,20,305
24270,102,306
24100,63,307
20739,159,305
16507,247,307
4657,9,306
11644,40,308
10760,11,306
13043,256,308
10395,245,307
5866,254,307
379,133,307
3002,353,305
657,255,308
28967,96,308
27989,20,305
24439,80,305
20214,857,307
19155,55,307
17116,322,305
17049,176,308
11079,66,305
10462,142,307
2223,36,303
